State,Year,Quater,Registered_Users,App_Opens
Tamil Nadu,2019,1,39202,0
Tamil Nadu,2019,2,229886,888105
Tamil Nadu,2019,2,60663,222299
Tamil Nadu,2019,2,252986,1223317
Tamil Nadu,2019,2,165183,567420
Tamil Nadu,2019,2,447527,2383830
Tamil Nadu,2019,2,324350,1411179
Tamil Nadu,2019,2,131769,588276
Tamil Nadu,2019,2,99080,336066
Tamil Nadu,2019,2,136597,477643
Tamil Nadu,2019,2,268420,1069867
Tamil Nadu,2019,2,154806,594681
Tamil Nadu,2019,2,302033,1121130
Tamil Nadu,2019,2,65797,235307
Tamil Nadu,2019,2,96362,392426
Tamil Nadu,2019,2,39587,147113
Tamil Nadu,2019,2,969955,5191213
Tamil Nadu,2019,2,50589,237651
Tamil Nadu,2019,2,185565,634853
Tamil Nadu,2019,2,69047,236338
Tamil Nadu,2019,2,88699,312180
Tamil Nadu,2019,2,119969,483368
Tamil Nadu,2019,2,66892,245413
Tamil Nadu,2019,2,32787,111749
Tamil Nadu,2019,2,584160,2460549
Tamil Nadu,2019,2,104054,348430
Tamil Nadu,2019,2,131833,509924
Tamil Nadu,2019,2,69744,264125
Tamil Nadu,2019,2,59877,196035
Tamil Nadu,2019,2,667137,4350196
Tamil Nadu,2019,2,106688,357168
Tamil Nadu,2019,2,102281,349486
Tamil Nadu,2019,2,733978,3676621
Tamil Nadu,2019,2,71870,254448
Tamil Nadu,2019,2,109648,471102
Tamil Nadu,2019,2,131560,435958
Tamil Nadu,2019,2,150242,706719
Tamil Nadu,2019,2,47988,166776
Tamil Nadu,2019,3,261919,3188576
Tamil Nadu,2019,3,68938,742215
Tamil Nadu,2019,3,290478,4362654
Tamil Nadu,2019,3,187772,1968965
Tamil Nadu,2019,3,503192,9099325
Tamil Nadu,2019,3,371296,5086753
Tamil Nadu,2019,3,149491,1988881
Tamil Nadu,2019,3,112797,1169932
Tamil Nadu,2019,3,156723,1899755
Tamil Nadu,2019,3,305793,3683037
Tamil Nadu,2019,3,174910,2027981
Tamil Nadu,2019,3,342259,3940685
Tamil Nadu,2019,3,75279,792031
Tamil Nadu,2019,3,110825,1372746
Tamil Nadu,2019,3,44894,492736
Tamil Nadu,2019,3,1090190,18954685
Tamil Nadu,2019,3,59223,743196
Tamil Nadu,2019,3,210555,2276841
Tamil Nadu,2019,3,78089,822025
Tamil Nadu,2019,3,101377,1058365
Tamil Nadu,2019,3,135787,1636429
Tamil Nadu,2019,3,76291,853544
Tamil Nadu,2019,3,37320,386355
Tamil Nadu,2019,3,669547,9707815
Tamil Nadu,2019,3,118223,1273205
Tamil Nadu,2019,3,151511,1791979
Tamil Nadu,2019,3,79695,896599
Tamil Nadu,2019,3,68561,651705
Tamil Nadu,2019,3,744424,18193512
Tamil Nadu,2019,3,125378,1266941
Tamil Nadu,2019,3,117255,1175307
Tamil Nadu,2019,3,828137,13735986
Tamil Nadu,2019,3,82211,845240
Tamil Nadu,2019,3,123211,1585562
Tamil Nadu,2019,3,148504,1602205
Tamil Nadu,2019,3,171770,2853368
Tamil Nadu,2019,3,55010,563206
Tamil Nadu,2019,4,299366,4026588
Tamil Nadu,2019,4,80027,961831
Tamil Nadu,2019,4,335178,5693842
Tamil Nadu,2019,4,216583,2459744
Tamil Nadu,2019,4,564806,11050988
Tamil Nadu,2019,4,427694,6111411
Tamil Nadu,2019,4,171677,2525020
Tamil Nadu,2019,4,131336,1491277
Tamil Nadu,2019,4,181672,2336862
Tamil Nadu,2019,4,351234,4634811
Tamil Nadu,2019,4,202112,2639455
Tamil Nadu,2019,4,390301,4975680
Tamil Nadu,2019,4,87998,989769
Tamil Nadu,2019,4,129026,1825987
Tamil Nadu,2019,4,52294,617517
Tamil Nadu,2019,4,1216610,22828193
Tamil Nadu,2019,4,69335,970095
Tamil Nadu,2019,4,242324,2893474
Tamil Nadu,2019,4,89726,1036381
Tamil Nadu,2019,4,118948,1382861
Tamil Nadu,2019,4,157860,2142547
Tamil Nadu,2019,4,89251,1061296
Tamil Nadu,2019,4,43804,494635
Tamil Nadu,2019,4,767480,12267898
Tamil Nadu,2019,4,136782,1588707
Tamil Nadu,2019,4,177010,2388757
Tamil Nadu,2019,4,92648,1107528
Tamil Nadu,2019,4,79619,824540
Tamil Nadu,2019,4,829575,22382821
Tamil Nadu,2019,4,147268,1703596
Tamil Nadu,2019,4,136178,1506103
Tamil Nadu,2019,4,934744,16550582
Tamil Nadu,2019,4,96179,1142433
Tamil Nadu,2019,4,141642,2023415
Tamil Nadu,2019,4,169515,1979201
Tamil Nadu,2019,4,198172,3676316
Tamil Nadu,2019,4,64519,719556
Tamil Nadu,2020,1,339829,4719933
Tamil Nadu,2020,1,93243,1175864
Tamil Nadu,2020,1,379857,6993104
Tamil Nadu,2020,1,247650,2974425
Tamil Nadu,2020,1,626872,12333880
Tamil Nadu,2020,1,488697,7062739
Tamil Nadu,2020,1,194617,3208124
Tamil Nadu,2020,1,152572,1838344
Tamil Nadu,2020,1,208798,2797086
Tamil Nadu,2020,1,402474,5507257
Tamil Nadu,2020,1,230261,3220937
Tamil Nadu,2020,1,442045,5979694
Tamil Nadu,2020,1,101777,1199502
Tamil Nadu,2020,1,148648,2283628
Tamil Nadu,2020,1,60040,750655
Tamil Nadu,2020,1,1340762,25098869
Tamil Nadu,2020,1,80235,1121593
Tamil Nadu,2020,1,279035,3501764
Tamil Nadu,2020,1,102936,1273957
Tamil Nadu,2020,1,138096,1826308
Tamil Nadu,2020,1,181301,2691021
Tamil Nadu,2020,1,103610,1301766
Tamil Nadu,2020,1,50493,630038
Tamil Nadu,2020,1,868832,14620009
Tamil Nadu,2020,1,158388,1996827
Tamil Nadu,2020,1,204661,2864002
Tamil Nadu,2020,1,106993,1359734
Tamil Nadu,2020,1,92142,1017754
Tamil Nadu,2020,1,912587,24586991
Tamil Nadu,2020,1,171611,1981360
Tamil Nadu,2020,1,158258,1860525
Tamil Nadu,2020,1,1041642,18732482
Tamil Nadu,2020,1,111186,1398101
Tamil Nadu,2020,1,160257,2386777
Tamil Nadu,2020,1,191510,2352284
Tamil Nadu,2020,1,225181,4369641
Tamil Nadu,2020,1,75272,891778
Tamil Nadu,2020,2,383178,4397712
Tamil Nadu,2020,2,111008,1538437
Tamil Nadu,2020,2,424184,6702370
Tamil Nadu,2020,2,283455,3562036
Tamil Nadu,2020,2,678899,7473570
Tamil Nadu,2020,2,550609,5884781
Tamil Nadu,2020,2,221016,3874848
Tamil Nadu,2020,2,176731,2097792
Tamil Nadu,2020,2,240366,2808288
Tamil Nadu,2020,2,456527,5318809
Tamil Nadu,2020,2,264353,4180733
Tamil Nadu,2020,2,499360,6083707
Tamil Nadu,2020,2,119011,1465103
Tamil Nadu,2020,2,170574,2597785
Tamil Nadu,2020,2,70530,1030795
Tamil Nadu,2020,2,1436722,13039961
Tamil Nadu,2020,2,93246,1275950
Tamil Nadu,2020,2,317681,3331606
Tamil Nadu,2020,2,118636,1436363
Tamil Nadu,2020,2,160550,2486862
Tamil Nadu,2020,2,206170,3122431
Tamil Nadu,2020,2,122447,1627425
Tamil Nadu,2020,2,58963,747910
Tamil Nadu,2020,2,958191,9575606
Tamil Nadu,2020,2,184693,2347483
Tamil Nadu,2020,2,236638,3137832
Tamil Nadu,2020,2,125461,1694826
Tamil Nadu,2020,2,108499,1389035
Tamil Nadu,2020,2,979769,11430968
Tamil Nadu,2020,2,201361,2294160
Tamil Nadu,2020,2,182743,2083902
Tamil Nadu,2020,2,1140330,13599646
Tamil Nadu,2020,2,129850,1754220
Tamil Nadu,2020,2,180545,2540420
Tamil Nadu,2020,2,217014,2357316
Tamil Nadu,2020,2,252106,3459528
Tamil Nadu,2020,2,89370,1157231
Tamil Nadu,2020,3,433221,5742354
Tamil Nadu,2020,3,127682,1769579
Tamil Nadu,2020,3,480568,9843357
Tamil Nadu,2020,3,323758,4318946
Tamil Nadu,2020,3,744437,10979357
Tamil Nadu,2020,3,625391,8853479
Tamil Nadu,2020,3,250927,4858338
Tamil Nadu,2020,3,202127,2568735
Tamil Nadu,2020,3,275156,3451569
Tamil Nadu,2020,3,516447,6967595
Tamil Nadu,2020,3,299947,4626373
Tamil Nadu,2020,3,564858,8036658
Tamil Nadu,2020,3,136672,1679819
Tamil Nadu,2020,3,195018,3207917
Tamil Nadu,2020,3,81288,1186221
Tamil Nadu,2020,3,1566152,19853785
Tamil Nadu,2020,3,107078,1552763
Tamil Nadu,2020,3,364107,4686901
Tamil Nadu,2020,3,136196,1821465
Tamil Nadu,2020,3,186752,3015004
Tamil Nadu,2020,3,233908,3650029
Tamil Nadu,2020,3,142310,1923958
Tamil Nadu,2020,3,68517,960757
Tamil Nadu,2020,3,1073680,14633137
Tamil Nadu,2020,3,211752,2813373
Tamil Nadu,2020,3,271023,3960702
Tamil Nadu,2020,3,145227,2077288
Tamil Nadu,2020,3,125008,1608242
Tamil Nadu,2020,3,1064263,15465951
Tamil Nadu,2020,3,232596,2873401
Tamil Nadu,2020,3,209034,2600875
Tamil Nadu,2020,3,1260923,18894716
Tamil Nadu,2020,3,150319,2140066
Tamil Nadu,2020,3,203081,3140985
Tamil Nadu,2020,3,246708,3170275
Tamil Nadu,2020,3,283896,4428079
Tamil Nadu,2020,3,103424,1321235
Tamil Nadu,2020,4,487716,7800392
Tamil Nadu,2020,4,145999,2165346
Tamil Nadu,2020,4,545815,15449925
Tamil Nadu,2020,4,369293,5648690
Tamil Nadu,2020,4,829207,18203380
Tamil Nadu,2020,4,710489,12955683
Tamil Nadu,2020,4,282824,6532789
Tamil Nadu,2020,4,229630,3340803
Tamil Nadu,2020,4,313862,4559579
Tamil Nadu,2020,4,582252,9594616
Tamil Nadu,2020,4,339997,6067460
Tamil Nadu,2020,4,638883,11221873
Tamil Nadu,2020,4,157944,2206727
Tamil Nadu,2020,4,222641,4673945
Tamil Nadu,2020,4,92841,1414528
Tamil Nadu,2020,4,1731527,34622039
Tamil Nadu,2020,4,122548,2221229
Tamil Nadu,2020,4,414616,6764324
Tamil Nadu,2020,4,155208,2430114
Tamil Nadu,2020,4,212502,3489787
Tamil Nadu,2020,4,265349,4842033
Tamil Nadu,2020,4,163394,2443995
Tamil Nadu,2020,4,78324,1246209
Tamil Nadu,2020,4,1205249,22669786
Tamil Nadu,2020,4,241382,3709784
Tamil Nadu,2020,4,307925,5367168
Tamil Nadu,2020,4,166798,2627172
Tamil Nadu,2020,4,142862,2009081
Tamil Nadu,2020,4,1170720,25436109
Tamil Nadu,2020,4,262708,3675595
Tamil Nadu,2020,4,237977,3457326
Tamil Nadu,2020,4,1408348,29646954
Tamil Nadu,2020,4,171990,2779589
Tamil Nadu,2020,4,229732,4467031
Tamil Nadu,2020,4,280271,4367389
Tamil Nadu,2020,4,319993,6500445
Tamil Nadu,2020,4,118770,1624657
Tamil Nadu,2021,1,527667,8836445
Tamil Nadu,2021,1,158933,2470213
Tamil Nadu,2021,1,592655,18257136
Tamil Nadu,2021,1,401780,6718405
Tamil Nadu,2021,1,895950,22914978
Tamil Nadu,2021,1,772074,15416834
Tamil Nadu,2021,1,306834,7786122
Tamil Nadu,2021,1,249036,3774093
Tamil Nadu,2021,1,340874,5383102
Tamil Nadu,2021,1,630685,10792871
Tamil Nadu,2021,1,369304,7105656
Tamil Nadu,2021,1,693137,13212180
Tamil Nadu,2021,1,172162,2709896
Tamil Nadu,2021,1,242300,5673187
Tamil Nadu,2021,1,101107,1628883
Tamil Nadu,2021,1,1865001,44025572
Tamil Nadu,2021,1,132909,2667830
Tamil Nadu,2021,1,449675,7891302
Tamil Nadu,2021,1,168402,2748286
Tamil Nadu,2021,1,231208,4214895
Tamil Nadu,2021,1,287910,5813660
Tamil Nadu,2021,1,178074,2798190
Tamil Nadu,2021,1,85113,1379818
Tamil Nadu,2021,1,1304141,28188456
Tamil Nadu,2021,1,262406,4141001
Tamil Nadu,2021,1,334350,6175195
Tamil Nadu,2021,1,181917,3022065
Tamil Nadu,2021,1,155104,2189726
Tamil Nadu,2021,1,1259678,32721455
Tamil Nadu,2021,1,284941,4119075
Tamil Nadu,2021,1,258947,3981829
Tamil Nadu,2021,1,1522407,36786664
Tamil Nadu,2021,1,187104,3191924
Tamil Nadu,2021,1,248923,5222726
Tamil Nadu,2021,1,304004,5067526
Tamil Nadu,2021,1,346428,7829717
Tamil Nadu,2021,1,129468,1944801
Tamil Nadu,2021,2,565156,10014470
Tamil Nadu,2021,2,170759,5788658
Tamil Nadu,2021,2,635191,20912278
Tamil Nadu,2021,2,430763,7572362
Tamil Nadu,2021,2,957182,14405043
Tamil Nadu,2021,2,828168,13987286
Tamil Nadu,2021,2,329355,11902186
Tamil Nadu,2021,2,267294,6425418
Tamil Nadu,2021,2,365299,6514813
Tamil Nadu,2021,2,675035,10452990
Tamil Nadu,2021,2,396885,11401391
Tamil Nadu,2021,2,742566,14905297
Tamil Nadu,2021,2,184857,3829274
Tamil Nadu,2021,2,259721,6705794
Tamil Nadu,2021,2,108556,2853636
Tamil Nadu,2021,2,1988355,23465841
Tamil Nadu,2021,2,142446,3953366
Tamil Nadu,2021,2,482323,8787572
Tamil Nadu,2021,2,181017,5491006
Tamil Nadu,2021,2,248488,6466350
Tamil Nadu,2021,2,309150,7877686
Tamil Nadu,2021,2,191659,6718305
Tamil Nadu,2021,2,91400,2624650
Tamil Nadu,2021,2,1393621,20466115
Tamil Nadu,2021,2,281847,6465638
Tamil Nadu,2021,2,358919,10288708
Tamil Nadu,2021,2,195549,6634652
Tamil Nadu,2021,2,166417,3782378
Tamil Nadu,2021,2,1344163,20067816
Tamil Nadu,2021,2,305185,4065120
Tamil Nadu,2021,2,277572,5628868
Tamil Nadu,2021,2,1626966,25866052
Tamil Nadu,2021,2,200555,4717639
Tamil Nadu,2021,2,266500,5358940
Tamil Nadu,2021,2,326094,6676942
Tamil Nadu,2021,2,370600,7417717
Tamil Nadu,2021,2,138929,3476217
Tamil Nadu,2021,3,607438,13013878
Tamil Nadu,2021,3,184592,7525400
Tamil Nadu,2021,3,683549,27316621
Tamil Nadu,2021,3,463831,9827523
Tamil Nadu,2021,3,1025651,19375692
Tamil Nadu,2021,3,891753,21671965
Tamil Nadu,2021,3,355076,15339761
Tamil Nadu,2021,3,288108,8777581
Tamil Nadu,2021,3,392930,8199685
Tamil Nadu,2021,3,725021,13827478
Tamil Nadu,2021,3,428728,13794613
Tamil Nadu,2021,3,798213,20472771
Tamil Nadu,2021,3,199299,4991047
Tamil Nadu,2021,3,279522,8722087
Tamil Nadu,2021,3,117383,3848076
Tamil Nadu,2021,3,2124347,32604176
Tamil Nadu,2021,3,153030,5408994
Tamil Nadu,2021,3,519095,12194930
Tamil Nadu,2021,3,195366,7353859
Tamil Nadu,2021,3,268553,8113239
Tamil Nadu,2021,3,333349,9367720
Tamil Nadu,2021,3,207359,8715851
Tamil Nadu,2021,3,98707,3559584
Tamil Nadu,2021,3,1494350,29670591
Tamil Nadu,2021,3,303934,8566821
Tamil Nadu,2021,3,386724,14066264
Tamil Nadu,2021,3,211419,8437970
Tamil Nadu,2021,3,179448,5091451
Tamil Nadu,2021,3,1438295,26216614
Tamil Nadu,2021,3,327767,5466962
Tamil Nadu,2021,3,298663,7647663
Tamil Nadu,2021,3,1744228,33893931
Tamil Nadu,2021,3,215932,6649668
Tamil Nadu,2021,3,286775,6784440
Tamil Nadu,2021,3,351110,9186158
Tamil Nadu,2021,3,397837,9908984
Tamil Nadu,2021,3,150058,4216686
Tamil Nadu,2021,4,649095,18168700
Tamil Nadu,2021,4,197871,5823063
Tamil Nadu,2021,4,731018,41063180
Tamil Nadu,2021,4,496175,15600629
Tamil Nadu,2021,4,1094222,38045414
Tamil Nadu,2021,4,954674,38382082
Tamil Nadu,2021,4,380374,18597625
Tamil Nadu,2021,4,308403,8325418
Tamil Nadu,2021,4,419975,11666398
Tamil Nadu,2021,4,774490,22579696
Tamil Nadu,2021,4,459291,15602060
Tamil Nadu,2021,4,853064,30404374
Tamil Nadu,2021,4,213351,6048155
Tamil Nadu,2021,4,298708,13267509
Tamil Nadu,2021,4,125914,4097525
Tamil Nadu,2021,4,2261346,61396354
Tamil Nadu,2021,4,163376,5738513
Tamil Nadu,2021,4,555089,17688206
Tamil Nadu,2021,4,209536,6652899
Tamil Nadu,2021,4,287987,10237398
Tamil Nadu,2021,4,356755,12145153
Tamil Nadu,2021,4,222558,6954715
Tamil Nadu,2021,4,105814,3321994
Tamil Nadu,2021,4,1594082,56676456
Tamil Nadu,2021,4,325642,9467511
Tamil Nadu,2021,4,414158,14851971
Tamil Nadu,2021,4,226759,7264948
Tamil Nadu,2021,4,192159,5242074
Tamil Nadu,2021,4,1532535,47983778
Tamil Nadu,2021,4,350058,8404616
Tamil Nadu,2021,4,319265,8850319
Tamil Nadu,2021,4,1860992,64247558
Tamil Nadu,2021,4,231118,7732421
Tamil Nadu,2021,4,306295,11305189
Tamil Nadu,2021,4,375908,12188362
Tamil Nadu,2021,4,424585,15475176
Tamil Nadu,2021,4,160500,4364001
Tamil Nadu,2022,1,688562,20900419
Tamil Nadu,2022,1,210698,17777779
Tamil Nadu,2022,1,776101,41868147
Tamil Nadu,2022,1,527223,15255170
Tamil Nadu,2022,1,1158719,11803314
Tamil Nadu,2022,1,1014036,24784887
Tamil Nadu,2022,1,404709,29735879
Tamil Nadu,2022,1,327607,16229136
Tamil Nadu,2022,1,445883,13460902
Tamil Nadu,2022,1,820952,18688722
Tamil Nadu,2022,1,489026,28400548
Tamil Nadu,2022,1,905104,31202884
Tamil Nadu,2022,1,226781,9648543
Tamil Nadu,2022,1,317064,12811064
Tamil Nadu,2022,1,134075,8238011
Tamil Nadu,2022,1,2388315,10870012
Tamil Nadu,2022,1,173188,9788145
Tamil Nadu,2022,1,589462,16683133
Tamil Nadu,2022,1,222853,16310834
Tamil Nadu,2022,1,306623,15612591
Tamil Nadu,2022,1,379264,17225194
Tamil Nadu,2022,1,237115,22854053
Tamil Nadu,2022,1,112667,8040859
Tamil Nadu,2022,1,1687096,27741808
Tamil Nadu,2022,1,346363,17177364
Tamil Nadu,2022,1,440072,27821213
Tamil Nadu,2022,1,241188,20384928
Tamil Nadu,2022,1,204182,9468909
Tamil Nadu,2022,1,1621177,16221250
Tamil Nadu,2022,1,370820,5009074
Tamil Nadu,2022,1,338716,13100432
Tamil Nadu,2022,1,1970646,24538065
Tamil Nadu,2022,1,245438,12750343
Tamil Nadu,2022,1,325358,10227642
Tamil Nadu,2022,1,399282,14545554
Tamil Nadu,2022,1,449961,11694691
Tamil Nadu,2022,1,170694,9618776
Tamil Nadu,2022,2,725751,23738205
Tamil Nadu,2022,2,222241,19935706
Tamil Nadu,2022,2,818552,49292179
Tamil Nadu,2022,2,556402,17547836
Tamil Nadu,2022,2,1220237,12030323
Tamil Nadu,2022,2,1070480,29868571
Tamil Nadu,2022,2,427150,34230475
Tamil Nadu,2022,2,345560,20332081
Tamil Nadu,2022,2,470070,14935622
Tamil Nadu,2022,2,864806,22632794
Tamil Nadu,2022,2,516276,33126041
Tamil Nadu,2022,2,954155,35441956
Tamil Nadu,2022,2,239174,11263032
Tamil Nadu,2022,2,334378,15520642
Tamil Nadu,2022,2,141760,9886229
Tamil Nadu,2022,2,2509588,9484073
Tamil Nadu,2022,2,182412,13365582
Tamil Nadu,2022,2,621587,20007565
Tamil Nadu,2022,2,235178,21185242
Tamil Nadu,2022,2,324021,17183000
Tamil Nadu,2022,2,400301,18554839
Tamil Nadu,2022,2,250443,28296586
Tamil Nadu,2022,2,118807,8964011
Tamil Nadu,2022,2,1775760,32370054
Tamil Nadu,2022,2,365515,20510885
Tamil Nadu,2022,2,464161,33849388
Tamil Nadu,2022,2,254519,23366867
Tamil Nadu,2022,2,215290,11631764
Tamil Nadu,2022,2,1704864,17802897
Tamil Nadu,2022,2,390775,5454833
Tamil Nadu,2022,2,356993,15300245
Tamil Nadu,2022,2,2075274,26026849
Tamil Nadu,2022,2,258803,15309586
Tamil Nadu,2022,2,343090,11686387
Tamil Nadu,2022,2,421279,16353116
Tamil Nadu,2022,2,473994,13056808
Tamil Nadu,2022,2,180074,10723137
Tamil Nadu,2022,3,763327,26991002
Tamil Nadu,2022,3,233402,25202876
Tamil Nadu,2022,3,862231,58865896
Tamil Nadu,2022,3,586020,19393232
Tamil Nadu,2022,3,1284243,13738417
Tamil Nadu,2022,3,1128474,35519711
Tamil Nadu,2022,3,450260,37905962
Tamil Nadu,2022,3,363372,25917848
Tamil Nadu,2022,3,494223,16319851
Tamil Nadu,2022,3,910111,25043694
Tamil Nadu,2022,3,543589,41520495
Tamil Nadu,2022,3,1005031,42989254
Tamil Nadu,2022,3,251603,14208231
Tamil Nadu,2022,3,352443,18292108
Tamil Nadu,2022,3,149084,10805808
Tamil Nadu,2022,3,2635738,8736294
Tamil Nadu,2022,3,191664,13756972
Tamil Nadu,2022,3,654373,24140402
Tamil Nadu,2022,3,247251,25004042
Tamil Nadu,2022,3,341416,20441688
Tamil Nadu,2022,3,421487,21647789
Tamil Nadu,2022,3,262926,33814299
Tamil Nadu,2022,3,124952,10607700
Tamil Nadu,2022,3,1867655,36137898
Tamil Nadu,2022,3,384815,25858491
Tamil Nadu,2022,3,488441,38288729
Tamil Nadu,2022,3,267326,29111159
Tamil Nadu,2022,3,226380,14369177
Tamil Nadu,2022,3,1791530,18710626
Tamil Nadu,2022,3,411655,6596430
Tamil Nadu,2022,3,375362,18623924
Tamil Nadu,2022,3,2183990,29108780
Tamil Nadu,2022,3,272745,18586327
Tamil Nadu,2022,3,361284,13305109
Tamil Nadu,2022,3,443273,19838171
Tamil Nadu,2022,3,499041,15140968
Tamil Nadu,2022,3,189247,12198983
Tamil Nadu,2022,4,798742,32716100
Tamil Nadu,2022,4,242901,11670114
Tamil Nadu,2022,4,902906,74383349
Tamil Nadu,2022,4,612577,30099576
Tamil Nadu,2022,4,1346845,64935793
Tamil Nadu,2022,4,1183174,67479751
Tamil Nadu,2022,4,471109,34306151
Tamil Nadu,2022,4,378714,16378823
Tamil Nadu,2022,4,515959,21549397
Tamil Nadu,2022,4,953739,41569996
Tamil Nadu,2022,4,567805,32921900
Tamil Nadu,2022,4,1052099,59100611
Tamil Nadu,2022,4,262020,11334862
Tamil Nadu,2022,4,369186,26050043
Tamil Nadu,2022,4,155220,7873071
Tamil Nadu,2022,4,2763151,90750262
Tamil Nadu,2022,4,199839,10222030
Tamil Nadu,2022,4,684126,31641358
Tamil Nadu,2022,4,258049,13154773
Tamil Nadu,2022,4,356553,20960049
Tamil Nadu,2022,4,440319,23825795
Tamil Nadu,2022,4,273282,13993977
Tamil Nadu,2022,4,130138,6400251
Tamil Nadu,2022,4,1955681,95539371
Tamil Nadu,2022,4,402140,18560145
Tamil Nadu,2022,4,510056,29599663
Tamil Nadu,2022,4,278300,14398648
Tamil Nadu,2022,4,236123,11229723
Tamil Nadu,2022,4,1876163,79404956
Tamil Nadu,2022,4,430646,16181824
Tamil Nadu,2022,4,391902,17863624
Tamil Nadu,2022,4,2290089,105152328
Tamil Nadu,2022,4,285305,15287848
Tamil Nadu,2022,4,378016,22294780
Tamil Nadu,2022,4,463431,23754417
Tamil Nadu,2022,4,522921,28350601
Tamil Nadu,2022,4,196886,8251663
Tamil Nadu,2023,1,834366,30619756
Tamil Nadu,2023,1,253860,29573495
Tamil Nadu,2023,1,944553,68436058
Tamil Nadu,2023,1,640477,23885306
Tamil Nadu,2023,1,1408216,14091568
Tamil Nadu,2023,1,1237941,36812228
Tamil Nadu,2023,1,493000,40417160
Tamil Nadu,2023,1,395704,28593036
Tamil Nadu,2023,1,539170,23071099
Tamil Nadu,2023,1,996514,28725385
Tamil Nadu,2023,1,593924,46080245
Tamil Nadu,2023,1,1100202,52819330
Tamil Nadu,2023,1,273807,16315418
Tamil Nadu,2023,1,386067,18240139
Tamil Nadu,2023,1,162294,13803622
Tamil Nadu,2023,1,2885933,7756177
Tamil Nadu,2023,1,208529,19644672
Tamil Nadu,2023,1,715174,25457169
Tamil Nadu,2023,1,269769,27323949
Tamil Nadu,2023,1,373516,24458111
Tamil Nadu,2023,1,460488,25910140
Tamil Nadu,2023,1,285472,38328599
Tamil Nadu,2023,1,135997,10620367
Tamil Nadu,2023,1,2042019,38823210
Tamil Nadu,2023,1,420518,28477992
Tamil Nadu,2023,1,533017,46991214
Tamil Nadu,2023,1,290846,37288428
Tamil Nadu,2023,1,246959,16728608
Tamil Nadu,2023,1,1959401,19777802
Tamil Nadu,2023,1,449614,8481768
Tamil Nadu,2023,1,409319,20887510
Tamil Nadu,2023,1,2393917,30438886
Tamil Nadu,2023,1,298400,22214469
Tamil Nadu,2023,1,395142,16253806
Tamil Nadu,2023,1,484476,21702271
Tamil Nadu,2023,1,546340,16049045
Tamil Nadu,2023,1,205722,13963612
Tamil Nadu,2023,2,868289,29705073
Tamil Nadu,2023,2,265163,32193940
Tamil Nadu,2023,2,983032,68658904
Tamil Nadu,2023,2,667331,19253897
Tamil Nadu,2023,2,1461910,12470540
Tamil Nadu,2023,2,1289806,39624210
Tamil Nadu,2023,2,514426,41563426
Tamil Nadu,2023,2,412660,31292688
Tamil Nadu,2023,2,561553,22935438
Tamil Nadu,2023,2,1035842,26578622
Tamil Nadu,2023,2,620344,47207456
Tamil Nadu,2023,2,1144842,50843787
Tamil Nadu,2023,2,285689,14796905
Tamil Nadu,2023,2,401833,17950623
Tamil Nadu,2023,2,169724,11193897
Tamil Nadu,2023,2,2987502,7087181
Tamil Nadu,2023,2,216942,23136952
Tamil Nadu,2023,2,744174,27754913
Tamil Nadu,2023,2,281602,27510982
Tamil Nadu,2023,2,390043,23381338
Tamil Nadu,2023,2,480472,26290043
Tamil Nadu,2023,2,298522,43106945
Tamil Nadu,2023,2,141956,10469431
Tamil Nadu,2023,2,2118883,41750900
Tamil Nadu,2023,2,438503,30021685
Tamil Nadu,2023,2,555767,52741248
Tamil Nadu,2023,2,303622,30690884
Tamil Nadu,2023,2,257531,16211723
Tamil Nadu,2023,2,2031529,19278144
Tamil Nadu,2023,2,467421,8577645
Tamil Nadu,2023,2,426271,22170880
Tamil Nadu,2023,2,2484893,28565831
Tamil Nadu,2023,2,310669,19597824
Tamil Nadu,2023,2,411524,16438444
Tamil Nadu,2023,2,504722,23423384
Tamil Nadu,2023,2,567827,14466548
Tamil Nadu,2023,2,214780,12669656
Tamil Nadu,2023,3,903048,39679899
Tamil Nadu,2023,3,276496,33404114
Tamil Nadu,2023,3,1023066,60395051
Tamil Nadu,2023,3,694629,21332359
Tamil Nadu,2023,3,1519225,14156735
Tamil Nadu,2023,3,1341973,48355746
Tamil Nadu,2023,3,536004,34892787
Tamil Nadu,2023,3,429581,40815620
Tamil Nadu,2023,3,584027,33397601
Tamil Nadu,2023,3,1076620,29170903
Tamil Nadu,2023,3,646336,50164545
Tamil Nadu,2023,3,1191010,50542716
Tamil Nadu,2023,3,297470,19749617
Tamil Nadu,2023,3,418336,17740859
Tamil Nadu,2023,3,177042,15465706
Tamil Nadu,2023,3,3098864,6817059
Tamil Nadu,2023,3,225442,22849377
Tamil Nadu,2023,3,774423,29682726
Tamil Nadu,2023,3,293476,33252011
Tamil Nadu,2023,3,406660,32420286
Tamil Nadu,2023,3,500205,33371816
Tamil Nadu,2023,3,311128,46583995
Tamil Nadu,2023,3,147842,9617268
Tamil Nadu,2023,3,2200165,50991073
Tamil Nadu,2023,3,456735,33847234
Tamil Nadu,2023,3,578419,52575798
Tamil Nadu,2023,3,316393,31955617
Tamil Nadu,2023,3,268368,18603983
Tamil Nadu,2023,3,2109212,22240206
Tamil Nadu,2023,3,486333,13342074
Tamil Nadu,2023,3,443436,29362320
Tamil Nadu,2023,3,2582607,27493102
Tamil Nadu,2023,3,323339,22630461
Tamil Nadu,2023,3,428318,14849815
